key,ticker,company,year,sector,digital,digital_msu,all_body_mentions_company,all_title_mentions_company,log_assets,roa,debt_to_assets,revenue_growth,cash_to_assets,capex_to_assets,total_assets,revenue,capex,debt
MGNT_2020,MGNT,Магнит,2020,Retail,0.0067738766223693,0.00346450178395987,3,0,27.5748739553,0.035,1.75692828432e-9,0.135135135135,0.047281573937,0.0339538819547,945400000000,1554000000000,32100000000,1661
MGNT_2021,MGNT,Магнит,2021,Retail,0.00514167090556648,0.00318948569543161,8,2,27.8208146876,0.0427626137304,0.223655913978,0.1943,0.0607113316791,0.0553349875931,1209000000000,1856000000000,66900000000.00001,270399999999.99997
MGNT_2022,MGNT,Магнит,2022,Retail,0.0035829037701393,0.0052472203601396,9,0,27.9646321203,0.0244269340974,0.301074498567,0.26724137931,0.225573065903,0.0349570200573,1396000000000,2352000000000,48800000000,420300000000
MGNT_2023,MGNT,Магнит,2023,Retail,0.0054807597353434,0.0081141578063794,49,12,27.9886955602,0.041048951049,0.281258741259,0.0820578231293,0.166433566434,0.0469230769231,1430000000000,2545000000000,67099999999.99999,402200000000
MGNT_2024,MGNT,Магнит,2024,Retail,0.0066364466475345,0.0095551787111922,41,2,28.0782677581,0.0281969309463,0.263427109974,0.195677799607,0.101982097187,0.100639386189,1564000000000,3043000000000,157400000000,412000000000
MGTS_2020,MGTS,МГТС,2020,Telecoms,0.00464990293891924,0.00501106044873821,0,0,25.540316382,0.105,1.01941747573e-9,0.0377833753149,0.0314724919094,0.061569579288,123600000000,41200000000,7610000000,126
MGTS_2021,MGTS,МГТС,2021,Telecoms,0.0047191011235955,0.00462921348314607,0,0,25.6053098967,0.114480667172,0.0107657316149,-0.0024,0.0183472327521,0.038286580743,131900000000,41100000000,5050000000,1420000000
MGTS_2022,MGTS,МГТС,2022,Telecoms,0.0035513465522343,0.0053270198283515,0,0,25.6993096863,0.113871635611,0,0.036496350365,0.0088336783989,0.0393374741201,144900000000,42600000000,5700000000,0
MGTS_2023,MGTS,МГТС,2023,Telecoms,0.0045873798252891,0.0067834659118637,0,0,25.830422698,0.112590799031,0,0.0234741784038,0.00393462469734,0.0577481840194,165200000000,43600000000,9540000000,0
MGTS_2024,MGTS,МГТС,2024,Telecoms,0.0044229247171656,0.006983565342893,10,0,25.979197487,0.127803860198,0,0.0275229357798,0.00288471570162,0.0362023995827,191700000000,44800000000,6940000000,0
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
MRKK_2024,MRKK,Россети Северный Кавказ,2024,Energy,0.0060313530667685,0.0068538103031461,0,0,24.1409925206,-0.514754098361,0.112786885246,0.121649484536,0.207540983607,0.204590163934,30500000000,54400000000,6240000000,3440000000
MRKS_2020,MRKS,Россети Сибирь,2020,Energy,0.00773899446078821,0.00506215048633749,0,0,25.0313767887,-0.007,5.30282637954e-9,-0.0219966159052,0.0157469717362,0.0899057873486,74300000000,57800000000,6680000000,394
MRKS_2021,MRKS,Россети Сибирь,2021,Energy,0.00618088013689883,0.00365233826271295,0,0,25.0631675453,0.00912646675359,0.550195567145,0.0502,0.0177314211213,0.109517601043,76700000000,60700000000,8400000000,42200000000
MRKS_2022,MRKS,Россети Сибирь,2022,Energy,0.0065699668172284,0.0087451585337432,0,0,25.1312038534,-0.00231425091352,0.512789281364,0.0675453047776,0.0343483556638,0.0775883069428,82100000000,64800000000,6370000000,42100000000
MRKS_2023,MRKS,Россети Сибирь,2023,Energy,0.006679146733227,0.0086204904203933,1,0,25.1612001036,-0.0348699763593,0.527186761229,0.0694444444444,0.0212765957447,0.132387706856,84600000000,69300000000,11200000000,44600000000
MRKS_2024,MRKS,Россети Сибирь,2024,Energy,0.0061482615847087,0.00814474505133,0,0,25.2697470266,-0.0103923647932,0.533404029692,0.119769119769,0.0217391304348,0.117709437964,94300000000,77600000000,11100000000,50300000000
MSNG_2020,MSNG,Мосэнерго,2020,Energy,0.00249130103564002,0.000947106178838354,1,0,26.5046264462,0.0441085749537,0.0465761875386,-0.0469,0.150524367674,0.0400987045034,324200000000,181000000000,13000000000,15100000000
MSNG_2021,MSNG,Мосэнерго,2021,Energy,0.0033136094674556,0.0045646661031276,0,0,26.6610658595,0.00762331838565,0.019810076497,0.244198895028,0.126879451332,0.0598786599842,379100000000,225200000000,22700000000,7510000000
MSNG_2022,MSNG,Мосэнерго,2022,Energy,0.0020692974013474,0.0037536092396535,0,0,26.8999643623,0.0429995845451,0,,0.0818446198587,,481400000000,,,0
MSNG_2023,MSNG,Мосэнерго,2023,Energy,0.0020634724113738,0.0037142503404729,12,0,26.7039221853,0.0487743239828,0,,0.108668182967,0.064695476371,395700000000,247200000000,25600000000,0
MSNG_2024,MSNG,Мосэнерго,2024,Energy,0.0016945406321373,0.003057540705813,22,0,,,,0.0598705501618,,,,262000000000,30100000000,
MTLR_2020,MTLR,Мечел,2020,Metals & Mining,0.00176824888103,0.00071835110791844,3,0,25.9900925364,0.004,1.63570691434e-9,-0.075878872259,0.00877192982456,0.0251805985552,193800000000,265500000000,4880000000,317
MTLR_2021,MTLR,Мечел,2021,Metals & Mining,0.00180950814278664,0.000603169380928881,1,0,26.1934334604,0.339368421053,1.19368421053,0.5145009416195857,0.0745263157895,0.0261473684211,237500000000,402100000000,6210000000,283500000000
MTLR_2022,MTLR,Мечел,2022,Metals & Mining,0.0025133057362507,0.0036590774689532,1,0,26.2570505045,0.248913472936,0.951402607665,0.0795821934842,0.0936388779139,0.0644014223627,253100000000,434100000000,16300000000,240800000000
MTLR_2023,MTLR,Мечел,2023,Metals & Mining,0.0021813422525994,0.0032356576746891,30,5,26.3287001886,0.0820154468555,0.854358219934,-0.0649619903248,0.0265906583303,0.112909157779,271899999999.99997,405900000000,30700000000,232300000000
MTLR_2024,MTLR,Мечел,2024,Metals & Mining,0.0030128044187798,0.0044564398694451,21,0,26.2715634088,-0.144470404984,0.898753894081,-0.0453313624045,0.00310358255452,0.0673676012461,256800000000,387500000000,17300000000,230800000000
,,,,,,,,,,,,,,,,,,
MTSS_2021,MTSS,МТС,2021,Telecoms,0.0099129963856414,0.0134331696864808,3,1,27.6468944651,0.0625,0.672736220472,0.0798,0.271161417323,0.109940944882,1016000000000,534400000000,111700000000,683500000000
MTSS_2022,MTSS,МТС,2022,Telecoms,0.0109513149630393,0.0159921408210265,4,1,27.7107560839,0.0301015697138,0.701108033241,-0.000561377245509,0.311172668513,0.103878116343,1083000000000,534100000000,112500000000,759300000000
MTSS_2023,MTSS,МТС,2023,Telecoms,0.0115943439060777,0.0161185704092884,32,8,27.8872125213,0.0422600619195,0.713544891641,0.134618985209,0.348606811146,0.078560371517,1292000000000,606000000000,101500000000,921900000000
MTSS_2024,MTSS,МТС,2024,Telecoms,0.0120405049244,0.0168261894853655,23,1,28.0477558163,0.0207646671061,0.753460777851,0.161221122112,0.379762689519,0.0872775214239,1517000000000,703700000000,132400000000,1143000000000
,,,,,,,,,,,,,,,,,,
MVID_2021,MVID,М.Видео,2021,Retail,0.0064617021969787,0.0101106634376255,3,1,26.8177381341,-0.0168921966622,0.155841226883,0.1397,0.0272891294542,0.0329273793415,443400000000,476400000000,14600000000,69100000000
MVID_2022,MVID,М.Видео,2022,Retail,0.006963926858871,0.0107244473626614,0,0,26.5344068299,-0.0201497005988,0.286526946108,-0.155121746432,0.0904191616766,0.0180838323353,334000000000,402500000000,6040000000,95700000000
MVID_2023,MVID,М.Видео,2023,Retail,0.0069397328784383,0.0105646771473433,20,1,26.6093698684,-0.0144444444444,0.24,0.0792546583851,0.0519444444444,0.0188888888889,360000000000,434400000000,6800000000,86400000000
MVID_2024,MVID,М.Видео,2024,Retail,0.0065273290696907,0.0097580272961033,12,0,26.6299891556,-0.054693877551,0.295238095238,0.0395948434622,0.061768707483,0.0239727891156,367500000000,451600000000,8810000000,108500000000
NKHP_2020,NKHP,Новороссийский комбинат хлебопродуктов,2020,Industrials,0.00252050126025063,0.00124250062125031,0,0,23.2648678304,0.181,2.51181102362e-8,-0.586486486486,0.237795275591,0.0606299212598,12700000000,7650000000,770000000,319
NKHP_2021,NKHP,Новороссийский комбинат хлебопродуктов,2021,Industrials,0.00228026533996683,0.00131288004422333,0,0,23.1480685627,0.210619469027,0.10796460177,-0.166,0.0798230088496,0.0672566371681,11300000000,6380000000,760000000,1220000000
NKHP_2022,NKHP,Новороссийский комбинат хлебопродуктов,2022,Industrials,0.0024654489895131,0.0037502604347524,0,0,23.2489944813,0.1568,0.0288,-0.222570532915,0.1088,0.0904,12500000000,4960000000,1130000000,360000000
NKHP_2023,NKHP,Новороссийский комбинат хлебопродуктов,2023,Industrials,0.0018574332375411,0.0031541319128057,0,0,23.5505794589,0.289349112426,0.0396449704142,0.862903225806,0.272189349112,0.0763313609467,16899999999.999998,9240000000,1290000000,670000000
NKHP_2024,NKHP,Новороссийский комбинат хлебопродуктов,2024,Industrials,0.0021993882951304,0.0036083714216983,17,0,23.6356165016,0.348369565217,0.00554347826087,0.212121212121,0.34347826087,0.0347826086957,18400000000,11200000000,640000000,102000000
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NKNC_2022,NKNC,Нижнекамскнефтехим,2022,Oil & Gas,0.0026493965263467,0.0042194092827004,0,0,27.1293203999,0.0507018992568,0.301073492981,0.14182895851,0.00943022295623,0.132782824112,605500000000,269700000000,80400000000,182300000000
NKNC_2023,NKNC,Нижнекамскнефтехим,2023,Oil & Gas,0.0029928680590932,0.004775853285787,3,0,27.3257180347,0.0367756819107,0.280635092957,-0.0552465702633,0.0308047224861,0.1544307233,736900000000,254800000000,113800000000,206800000000
NKNC_2024,NKNC,Нижнекамскнефтехим,2024,Oil & Gas,0.0025035765379113,0.0038830983036991,19,0,26.9879965448,0.0604907742058,0.362564200114,0.0156985871272,0.00933992771543,0.144759368461,525700000000.00006,258800000000,76100000000,190600000000
NLMK_2020,NLMK,НЛМК,2020,Metals & Mining,0.00406166568991339,0.00188025004883766,8,3,27.3143907215,0.905563689605,3.53417513039e-9,-0.0227106227106,0.0853692012078,0.111309360417,728600000000,667000000000,81100000000,2575
NLMK_2021,NLMK,НЛМК,2021,Metals & Mining,0.0052744495132171,0.00260237156599258,10,1,27.5294312602,0.410006641576,0.285034314811,110.303407247,0.0444985609918,0.0883329643569,903400000000,1029000000000,79800000000,257500000000
NLMK_2022,NLMK,НЛМК,2022,Metals & Mining,0.0054325888051668,0.0068958557588805,4,2,27.5803592011,0.174731748369,0.175468125394,-0.124586977648,0.131916684199,0.119293078056,950600000000,900800000000,113400000000,166800000000
NLMK_2023,NLMK,НЛМК,2023,Metals & Mining,0.004341534008683,0.004341534008683,33,2,27.7479148674,0.185943060498,0.0820284697509,0.036190053286,0.182028469751,0.09128113879,1124000000000,933400000000,102600000000,92200000000
NLMK_2024,NLMK,НЛМК,2024,Metals & Mining,0.0045898401784734,0.0055772958344,21,2,27.7541233131,0.107692307692,0.0685234305924,0.0494964645382,0.0776304155615,0.1051,1131000000000,979600000000,,77500000000
,,,,,,,,,,,,,,,,,,
NMTP_2021,NMTP,НМТП,2021,Industrials,0.0035744604798713,0.0046914793798311,0,0,25.9134410449,0.192200557103,0.0562674094708,0.207883026065,0.111977715877,0.0299164345404,179500000000,55100000000,5370000000,10100000000
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NVTK_2020,NVTK,НОВАТЭК,2020,Oil & Gas,0.00213712239357708,0.00108588921619592,3,0,27.8810013212,0.293302180685,0.139096573209,-0.1647,0.0228971962617,0.00856697819315,1284000000000,487800000000,11000000000,178600000000
NVTK_2021,NVTK,НОВАТЭК,2021,Oil & Gas,0.00359062612871014,0.00146599528331952,1,0,28.5303691271,0.171399511798,0.073230268511,1.37187371874,0.0186737184703,0.0778275020342,2458000000000,1157000000000,191300000000,180000000000
NVTK_2022,NVTK,НОВАТЭК,2022,Oil & Gas,0.0044242409509687,0.0052750565184626,11,2,28.208757445,0.359371492705,0.0604377104377,-0.304494382022,0.0371492704826,0.0695,1782000000000,804700000000,,107700000000
NVTK_2023,NVTK,НОВАТЭК,2023,Oil & Gas,0.0043501579166914,0.0053930039926106,43,10,28.8000918682,0.143833488661,0.0518484001243,0.704983223562,0.04899036968,0.0695246971109,3219000000000,1372000000000,223800000000,166900000000
NVTK_2024,NVTK,НОВАТЭК,2024,Oil & Gas,0.0043208567490191,0.0051956314282684,54,5,28.9501067274,0.131951871658,0.0855614973262,0.126822157434,0.0477005347594,0.0516042780749,3740000000000,1546000000000,193000000000,320000000000
OGKB_2020,OGKB,ОГК-2,2020,Energy,0.00329194163310928,0.00104117223744852,2,1,26.1591688664,0.0535947712418,0.195642701525,-0.1033,0,0.0343355119826,229500000000,120300000000,7880000000,44900000000
OGKB_2021,OGKB,ОГК-2,2021,Energy,0.0040209927152145,0.00117496540379644,0,0,26.0708494448,0.0211327939077,0.173726796763,0.177057356608,0.0918610185626,0.0704426463589,210100000000,141600000000,14800000000,36500000000
OGKB_2022,OGKB,ОГК-2,2022,Energy,0.0024355706598697,0.0042480883602378,0,0,26.0457878922,0.0590531966813,0.153733528551,,0.03186920449,,204900000000,,,31500000000
OGKB_2023,OGKB,ОГК-2,2023,Energy,0.0024359845909811,0.0042488103331067,8,0,26.1322297236,0.0444046553268,0.141002685765,,0.0586392121755,0.079230080573,223400000000,164700000000,17700000000,31500000000
,,,,,,,,,,,,,,,,,,
OMZZ_2020,OMZZ,ОМЗ,2020,Industrials,0.002473454091193,0.00162398500936914,0,0,25.1052924716,-0.1205,0.535,-0.0985,0.123375,0.01,80000000000,43000000000,800000000,42800000000
OMZZ_2021,OMZZ,ОМЗ,2021,Industrials,0.0013725191172305,0.0020914577024465,0,0,25.1834102509,0.00574566473988,0.34450867052,0.286046511628,0.0767630057803,0.0111213872832,86500000000,55300000000,962000000,29800000000
OMZZ_2022,OMZZ,ОМЗ,2022,Industrials,0.0031433183246962,0.0055220457055475,0,0,24.7177900639,0.24861878453,0.335174953959,-0.656419529837,0.202578268877,0.0368,54300000000,19000000000,,18200000000
OMZZ_2023,OMZZ,ОМЗ,2023,Industrials,0.0031500085135365,0.0055337987399965,0,0,25.0232686361,0.046947082768,0.303934871099,0.368421052632,0.128900949796,0.0271370420624,73700000000,26000000000,2000000000,22400000000
OMZZ_2024,OMZZ,ОМЗ,2024,Industrials,0.0020052310374891,0.0035309503051438,0,0,25.1983273376,0.10569476082,0.249430523918,0.05,0.234624145786,0.020728929385,87800000000,27300000000,1820000000,21900000000
PHOR_2020,PHOR,ФосАгро,2020,Industrials,0.00459137841164924,0.00167463318878994,2,1,26.4915868327,0.136,4.971875e-9,0.0233776702942,0.0264375,0.1278125,320000000000,253900000000,40900000000,1591
PHOR_2021,PHOR,ФосАгро,2021,Industrials,0.00399350709239481,0.00166011842178075,4,1,26.728140071,0.32116428219,0.418845584608,0.6562,0.0535273803651,0.118401578688,405400000000,420500000000,48000000000,169800000000
PHOR_2022,PHOR,ФосАгро,2022,Industrials,0.0035636572648519,0.0043519316828837,5,3,26.8448810685,0.400131694469,0.418788410887,0.354340071344,0.0294117647059,0.138279192274,455600000000,569500000000,63000000000,190800000000
PHOR_2023,PHOR,ФосАгро,2023,Industrials,0.0041250198318261,0.0049658892590829,36,8,26.9878063041,0.198059360731,0.47203196347,-0.226865671642,0.0555555555556,0.122146118721,525600000000,440300000000,64200000000,248100000000
PHOR_2024,PHOR,ФосАгро,2024,Industrials,0.004161320022909,0.0051545270667043,31,2,27.10761671,0.169451476793,0.559662447257,0.153077447195,0.017552742616,0.139240506329,592500000000,507700000000,82500000000,331600000000
,,,,,,,,,,,,,,,,,,
PIKK_2021,PIKK,ПИК,2021,Industrials,0.00470252939080869,0.00408502553140957,1,1,27.6902329756,0.097643732328,0.421583411876,17.9805447471,0.314043355325,0.0092931196984,1061000000000,487800000000,9860000000,447300000000
,,,,,,,,,,,,,,,,,,
PIKK_2023,PIKK,ПИК,2023,Industrials,0.0019768489028488,0.0035583280251279,24,6,27.982381965,0.0441942294159,0.465165376495,6.94165535957,0.360098522167,0.00570021111893,1421000000000,585300000000,8100000000,661000000000
PIKK_2024,PIKK,ПИК,2024,Industrials,0.0026115922718187,0.003944037308461,24,1,28.0517031898,0.0368351936967,0.426001313198,0.153425593713,0.408076165463,0.0080761654629,1523000000000,675100000000,12300000000,648800000000
PLZL_2020,PLZL,Полюс,2020,Metals & Mining,0.0025981321536409,0.00109542869180535,9,2,27.0127958619,0.221,4.87288921878e-9,0.412723041117,0.198181480794,0.103915383188,538900000000,364200000000,56000000000,2626
PLZL_2021,PLZL,Полюс,2021,Metals & Mining,0.00304878048780488,0.00203252032520325,4,0,27.1119952956,0.280457066039,0.408502772643,-0.0096,0.167702907074,0.139640396572,595100000000,360700000000,83100000000,243100000000
PLZL_2022,PLZL,Полюс,2022,Metals & Mining,0.0027108213055901,0.004688988204264,8,2,27.2732026613,0.160040045767,0.35426201373,-0.200166343222,0.132437070938,0.129719679634,699200000000,288500000000,90700000000,247700000000
PLZL_2023,PLZL,Полюс,2023,Metals & Mining,0.0036667198075334,0.0048116639371585,45,9,27.4480593542,0.181796349664,0.931916426513,0.627729636049,0.184197886647,0.123318924111,832800000000,469600000000,102700000000,776100000000
PLZL_2024,PLZL,Полюс,2024,Metals & Mining,0.0020378012124917,0.0040246573946711,31,2,27.7725206782,0.265625,0.763715277778,0.479557069847,0.221440972222,0.119618055556,1152000000000,694800000000,137800000000,879800000000
POLY_2020,POLY,Polymetal,2020,Metals & Mining,0.00300055846356262,0.00120211648224748,6,1,26.5052431592,0.234586929716,0.395499383477,0.4236,0.0878545006165,0.124229346486,324400000000,206700000000,40300000000,128300000000.00002
POLY_2021,POLY,Polymetal,2021,Metals & Mining,0.00356218859639021,0.00169664586164275,7,1,26.6705172294,0.175855761693,0.400574862817,0.0299951620706,0.0810033969166,0.14606741573,382700000000,212900000000,55900000000,153300000000
POLY_2022,POLY,Polymetal,2022,Metals & Mining,0.0025921759605374,0.0032559406943677,7,3,26.7816878522,0.070610240823,0.393500116904,-0.0746829497417,0.104044891279,0.127191956979,427700000000,197000000000,54400000000,168300000000
POLY_2023,POLY,Polymetal,2023,Metals & Mining,0.0024556342656831,0.0030033593807054,29,10,27.0570781828,0.077045979052,0.513580685248,0.262944162437,0.134031599503,0.0992366412214,563300000000,248800000000,55900000000,289300000000
POLY_2024,POLY,Polymetal,2024,Metals & Mining,0.0030348799457956,0.0035289301695298,8,2,9.315760490665735,-0.7307878202029966,0.1556307394876752,-0.9946623794212218,0.33639439342677624,-0.1348477525374577,2069000000,1328000000,-279000000,322000000
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
RASP_2021,RASP,Распадская,2021,Metals & Mining,0.0019008914525432,0.0035395909805977,0,0,26.0789082701,0.300755429651,0.140226628895,2.4407,0.140698772427,0.076015108593,211800000000,153800000000,16100000000.000002,29700000000
RASP_2022,RASP,Распадская,2022,Metals & Mining,0.0039966939528775,0.0049364265253671,1,0,26.1123375668,0.268949771689,0,0.262678803641,0.123744292237,0.0698630136986,219000000000,194200000000,15300000000,0
RASP_2023,RASP,Распадская,2023,Metals & Mining,0.002823691460055,0.0048209366391184,22,0,26.2851006489,0.13292354975,0,-0.043254376931,0.114483288513,0.0706876680753,260300000000,185800000000,18400000000,0
RASP_2024,RASP,Распадская,2024,Metals & Mining,0.0028041552482314,0.0046523484800203,7,0,26.2495152715,-0.046974522293,0,-0.135629709365,0.0353503184713,0.107085987261,251200000000,160600000000,26900000000,0
,,,,,,,,,,,,,,,,,,
RNFT_2021,RNFT,РуссНефть,2021,Oil & Gas,0.003992617424385,0.0043692794455535,0,0,26.3827480527,0.112891986063,0.305574912892,6569.73170732,0.0313588850174,0.0658536585366,287000000000,269399999999.99997,18900000000,87700000000
RNFT_2022,RNFT,РуссНефть,2022,Oil & Gas,0.0038329074547272,0.0049438951227641,1,0,26.3665903426,0.0725920679887,0.273725212465,0.0798069784707,0.00743626062323,0.0956090651558,282400000000,290900000000,27000000000,77300000000
RNFT_2023,RNFT,РуссНефть,2023,Oil & Gas,0.0021749084249084,0.0027963108320251,1,0,26.4937719436,0.0636108512629,0.255690676645,-0.179443107597,0.0302463361397,0.0689117555348,320700000000,238700000000,22100000000,82000000000
,,,,,,,,,,,,,,,,,,
ROSN_2020,ROSN,Роснефть,2020,Oil & Gas,0.00486262165833958,0.00240532735465958,10,1,30.2465904642,0.0113930530165,0.527020109689,-0.3364,0.0362705667276,0.0143327239488,13675000000000,4835000000000,196000000000,7207000000000
ROSN_2021,ROSN,Роснефть,2021,Oil & Gas,0.0027315210952412,0.0036529980912262,7,3,30.4317720345,0.0642279880902,0.369994531203,0.811995863495,0.0408944522088,0.0637418727593,16457000000000,8761000000000,1049000000000,6089000000000
ROSN_2022,ROSN,Роснефть,2022,Oil & Gas,0.0033442330558858,0.0044589774078478,10,3,30.564186257214,0.067,0.143716399638,0.0328729597078,,60254431.255655505,18787,9049000000000,1132000000000,27
ROSN_2023,ROSN,Роснефть,2023,Oil & Gas,0.0026503456378589,0.0037705948249952,22,3,30.5641862572,0.0674402512376,0.143716399638,0.0125980771356,,0.0690371001224,18787000000000,9163000000000,1297000000000,2700000000000
ROSN_2024,ROSN,Роснефть,2024,Oil & Gas,0.0026381598834812,0.0038473164967435,24,2,30.6602848727,0.052412726042,0.175756696644,0.106515333406,,0.0697224639783,20682000000000,10139000000000,1442000000000,3635000000000
,,,,,,,,,,,,,,,,,,
RTKM_2021,RTKM,Ростелеком,2021,Telecoms,0.0152205933927193,0.0220418040260924,2,0,27.7290548562,0.0258386219402,0.402901178604,1061.4542124499999,0.044968268359,0.133998186763,1103000000000,580100000000,147800000000,444400000000
RTKM_2022,RTKM,Ростелеком,2022,Telecoms,0.0148616923548024,0.0211289170154128,0,0,27.7488041516,0.0275555555556,0.399111111111,0.0810205137045,0.0464888888889,0.103911111111,1125000000000,627100000000,116900000000,449000000000
RTKM_2023,RTKM,Ростелеком,2023,Telecoms,0.0148159848365187,0.0218606855157163,39,3,27.8493531102,0.027652733119,0.392202572347,0.128687609632,0.0359324758842,0.118327974277,1244000000000,707800000000,147200000000,487900000000
RTKM_2024,RTKM,Ростелеком,2024,Telecoms,0.0168876885260826,0.0252480805996419,37,2,27.9538289904,0.0110065170167,0.414047791455,0.102006216445,0.0335988414193,0.129471397538,1381000000000,780000000000,178800000000,571800000000
SELG_2020,SELG,Селигдар,2020,Metals & Mining,0.00193357428643672,0.00110064997843321,1,1,25.046073112,0.003,5.39787798408e-9,0.506787330317,0.0474801061008,0.0620689655172,75400000000,33300000000,4680000000,407
SELG_2021,SELG,Селигдар,2021,Metals & Mining,0.00239522414191399,0.0013374348000535,0,0,25.1694402914,0.118405627198,0.457209847597,0.0691,0.00762016412661,0.0997655334115,85300000000,35600000000,8510000000,39000000000
SELG_2022,SELG,Селигдар,2022,Metals & Mining,0.0020843051819796,0.0027989241015155,0,0,25.6366557466,0.0301249081558,0.429831006613,-0.0252808988764,0.138133725202,0.127847171198,136100000000,34700000000,17400000000,58500000000
SELG_2023,SELG,Селигдар,2023,Metals & Mining,0.0016927878978051,0.0025267955937969,20,3,25.6277996002,0.0210526315789,0.435878428466,0.613832853026,0.0763528539659,0.0566345441067,134900000000,56000000000,7640000000,58800000000
SELG_2024,SELG,Селигдар,2024,Metals & Mining,0.0019332253513767,0.0027692146925126,35,0,25.9117683375,0.0306919642857,0.501674107143,0.0589285714286,0.0470424107143,0.0920758928571,179200000000,59300000000,16500000000,89900000000
SIBN_2020,SIBN,Газпром нефть,2020,Oil & Gas,0.00785150341426735,0.00511484353824766,3,1,29.0800555069,0.028,1.84315567035e-10,-0.195171026157,6.1047194177e-12,0.097094623151,4259000000000,2000000000000,413526000000,785
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
SIBN_2023,SIBN,Газпром нефть,2023,Oil & Gas,0.0051157781367797,0.0069384035458348,32,1,29.4317403265,0.105896927651,0.148315163528,0.031652989449,0.0969772051536,0.0945160224645,6054000000000,3520000000000,572200000000,897900000000
SIBN_2024,SIBN,Газпром нефть,2024,Oil & Gas,0.0067103944955862,0.0087896716632327,16,0,29.4460087113,0.078081745644,0.156375183195,0.164772727273,0.0388373229116,0.0823155837811,6141000000000,4100000000000,505500000000,960300000000
SMLT_2020,SMLT,Самолет,2020,Industrials,0.00532864967849488,0.00327458918790188,1,1,26.0564676053,0.031,1.60309029454e-9,0.178082191781,0.144374698213,0.0114920328344,207100000000,60200000000,2380000000,332
SMLT_2021,SMLT,Самолет,2021,Industrials,0.00428027460463048,0.00280719308485505,2,0,26.0564676053,0.0313858039594,0.643167551907,0.5449,0.682761950748,0.0114920328344,207100000000,93000000000,2380000000,133199999999.99998
SMLT_2022,SMLT,Самолет,2022,Industrials,0.0064849719080838,0.0087814318933518,3,1,26.7389350728,0.0278184480234,0.689604685212,0.851612903226,0.640312347487,0.0189116642265,409800000000,172200000000,7750000000,282600000000
SMLT_2023,SMLT,Самолет,2023,Industrials,0.0075651077520615,0.0100143476181504,37,8,27.3377233047,0.0219898096004,0.687181550013,0.487224157956,0.419013140252,0.0115312416197,745800000000,256100000000.00003,8600000000,512500000000
SMLT_2024,SMLT,Самолет,2024,Industrials,0.0068991432436494,0.0094393506688711,15,0,27.5913442988,0.00562896680886,0.667048173967,0.324092151503,0.364062012278,0.0110290292373,961100000000,339100000000,10600000000,641100000000
SNGS_2020,SNGS,Сургутнефтегаз,2020,Oil & Gas,0.00495873751266831,0.00293180831040973,7,0,29.4018973742,0.126446562287,0,-0.3488,0.651633764466,0.0291014295439,5876000000000,1182000000000,171000000000,0
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
SNGS_2023,SNGS,Сургутнефтегаз,2023,Oil & Gas,0.0051523095001355,0.006372593329115,31,7,29.7154501991,0.164427860697,0,-0.0471137521222,0.742164179104,0.032960199005,8040000000000,2245000000000,265000000000,0
SNGS_2024,SNGS,Сургутнефтегаз,2024,Oil & Gas,0.0052533167126702,0.0066334253405751,11,1,29.8888180261,0.0965592972182,0,,0.00326291570801,,9562000000000,,,0
TATN_2020,TATN,Татнефть,2020,Oil & Gas,0.00403289511978114,0.00221185588012739,10,2,27.8653024117,0.082,2.73734177215e-10,-0.14641209911,0.0396360759494,0.082832278481,1264000000000,795800000000,104700000000,346
TATN_2021,TATN,Татнефть,2021,Oil & Gas,0.00592139821402989,0.00309202043837448,2,0,28.0378186693,0.132090545939,0.0214380825566,0.5142,0.104127829561,0.0792942743009,1502000000000,1205000000000,119100000000,32200000000.000004
TATN_2022,TATN,Татнефть,2022,Oil & Gas,0.0046693550832297,0.0058619609269983,4,1,28.147431118,0.169988066826,0.00865155131265,0.184232365145,0.100178997613,0.0960023866348,1676000000000,1427000000000,160900000000,14500000000
TATN_2023,TATN,Татнефть,2023,Oil & Gas,0.005163935344393,0.0064745219719288,47,0,28.3464189054,0.14,0.0111980440098,0.113524877365,0.0411246943765,0.109339853301,2045000000000,1589000000000,223600000000,22900000000
TATN_2024,TATN,Татнефть,2024,Oil & Gas,0.0034476754309594,0.0051541006442625,44,1,28.4217486248,0.138820861678,0.00603174603175,0.277533039648,0.0532879818594,0.0792290249433,2205000000000,2030000000000,174700000000,13300000000
TRMK_2020,TRMK,ТМК,2020,Industrials,0.00576185397997676,0.00351759593805211,1,0,26.7611367569,0.058,4.78042959427e-9,-0.278210116732,0.174224343675,0.026491646778,419000000000,222600000000,11100000000,2003
